2023-09-04 18:53:13	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='cotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-04 18:54:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:54:42		initialize selection method=last_iterate.
2023-09-04 18:54:42		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:54:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:54:46		initialize selection method=last_iterate.
2023-09-04 18:54:46		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:54:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:54:50		initialize selection method=last_iterate.
2023-09-04 18:54:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:54:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:54:54		initialize selection method=last_iterate.
2023-09-04 18:54:54		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:54:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:54:58		initialize selection method=last_iterate.
2023-09-04 18:54:58		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:02		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:02		initialize selection method=last_iterate.
2023-09-04 18:55:02		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:06		initialize selection method=last_iterate.
2023-09-04 18:55:06		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:11		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:11		initialize selection method=last_iterate.
2023-09-04 18:55:11		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:15		initialize selection method=last_iterate.
2023-09-04 18:55:15		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:19		initialize selection method=last_iterate.
2023-09-04 18:55:19		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:23		initialize selection method=last_iterate.
2023-09-04 18:55:23		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:27		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:27		initialize selection method=last_iterate.
2023-09-04 18:55:27		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:31		initialize selection method=last_iterate.
2023-09-04 18:55:31		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:36		initialize selection method=last_iterate.
2023-09-04 18:55:36		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:40		initialize selection method=last_iterate.
2023-09-04 18:55:40		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:44		initialize selection method=last_iterate.
2023-09-04 18:55:44		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:48		initialize selection method=last_iterate.
2023-09-04 18:55:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:52		initialize selection method=last_iterate.
2023-09-04 18:55:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:55:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:55:56		initialize selection method=last_iterate.
2023-09-04 18:55:56		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:00		initialize selection method=last_iterate.
2023-09-04 18:56:00		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:04		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:04		initialize selection method=last_iterate.
2023-09-04 18:56:04		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:08		initialize selection method=last_iterate.
2023-09-04 18:56:08		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:12		initialize selection method=last_iterate.
2023-09-04 18:56:12		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:16		initialize selection method=last_iterate.
2023-09-04 18:56:16		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:21		initialize selection method=last_iterate.
2023-09-04 18:56:21		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:26		initialize selection method=last_iterate.
2023-09-04 18:56:26		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:30		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:30		initialize selection method=last_iterate.
2023-09-04 18:56:30		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:56:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:56:35		initialize selection method=last_iterate.
2023-09-04 18:56:35		adapt the model for 1 steps with lr=0.001.
