2023-09-05 17:01:50	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-impulse_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='impulse_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-05 17:02:05		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:05		initialize selection method=last_iterate.
2023-09-05 17:02:05		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:06		initialize selection method=last_iterate.
2023-09-05 17:02:06		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:07		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:07		initialize selection method=last_iterate.
2023-09-05 17:02:07		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:08		initialize selection method=last_iterate.
2023-09-05 17:02:08		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:09		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:09		initialize selection method=last_iterate.
2023-09-05 17:02:09		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:10		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:10		initialize selection method=last_iterate.
2023-09-05 17:02:10		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:11		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:11		initialize selection method=last_iterate.
2023-09-05 17:02:11		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:12		initialize selection method=last_iterate.
2023-09-05 17:02:12		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:13		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:13		initialize selection method=last_iterate.
2023-09-05 17:02:13		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:14		initialize selection method=last_iterate.
2023-09-05 17:02:14		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:15		initialize selection method=last_iterate.
2023-09-05 17:02:15		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:16		initialize selection method=last_iterate.
2023-09-05 17:02:16		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:18		initialize selection method=last_iterate.
2023-09-05 17:02:18		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:19		initialize selection method=last_iterate.
2023-09-05 17:02:19		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:20		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:20		initialize selection method=last_iterate.
2023-09-05 17:02:20		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:22		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:22		initialize selection method=last_iterate.
2023-09-05 17:02:22		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:23		initialize selection method=last_iterate.
2023-09-05 17:02:23		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:25		initialize selection method=last_iterate.
2023-09-05 17:02:25		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:26		initialize selection method=last_iterate.
2023-09-05 17:02:26		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:28		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:28		initialize selection method=last_iterate.
2023-09-05 17:02:28		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:29		initialize selection method=last_iterate.
2023-09-05 17:02:29		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:31		initialize selection method=last_iterate.
2023-09-05 17:02:31		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:32		initialize selection method=last_iterate.
2023-09-05 17:02:32		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:34		initialize selection method=last_iterate.
2023-09-05 17:02:34		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:35		initialize selection method=last_iterate.
2023-09-05 17:02:35		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:37		initialize selection method=last_iterate.
2023-09-05 17:02:37		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:39		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:39		initialize selection method=last_iterate.
2023-09-05 17:02:39		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:40		initialize selection method=last_iterate.
2023-09-05 17:02:40		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:42		initialize selection method=last_iterate.
2023-09-05 17:02:42		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:43		initialize selection method=last_iterate.
2023-09-05 17:02:43		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:45		initialize selection method=last_iterate.
2023-09-05 17:02:45		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:46		initialize selection method=last_iterate.
2023-09-05 17:02:46		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:48		initialize selection method=last_iterate.
2023-09-05 17:02:48		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:49		initialize selection method=last_iterate.
2023-09-05 17:02:49		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:51		initialize selection method=last_iterate.
2023-09-05 17:02:51		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:52		initialize selection method=last_iterate.
2023-09-05 17:02:52		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:54		initialize selection method=last_iterate.
2023-09-05 17:02:54		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:56		initialize selection method=last_iterate.
2023-09-05 17:02:56		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:57		initialize selection method=last_iterate.
2023-09-05 17:02:57		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:02:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:02:59		initialize selection method=last_iterate.
2023-09-05 17:02:59		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:00		initialize selection method=last_iterate.
2023-09-05 17:03:00		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:02		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:02		initialize selection method=last_iterate.
2023-09-05 17:03:02		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:03		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:03		initialize selection method=last_iterate.
2023-09-05 17:03:03		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:05		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:05		initialize selection method=last_iterate.
2023-09-05 17:03:05		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:06		initialize selection method=last_iterate.
2023-09-05 17:03:06		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:08		initialize selection method=last_iterate.
2023-09-05 17:03:08		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:09		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:09		initialize selection method=last_iterate.
2023-09-05 17:03:09		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:11		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:11		initialize selection method=last_iterate.
2023-09-05 17:03:11		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:12		initialize selection method=last_iterate.
2023-09-05 17:03:12		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:14		initialize selection method=last_iterate.
2023-09-05 17:03:14		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:15		initialize selection method=last_iterate.
2023-09-05 17:03:15		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:17		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:17		initialize selection method=last_iterate.
2023-09-05 17:03:17		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:18		initialize selection method=last_iterate.
2023-09-05 17:03:18		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:20		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:20		initialize selection method=last_iterate.
2023-09-05 17:03:20		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:22		initialize selection method=last_iterate.
2023-09-05 17:03:22		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:23		initialize selection method=last_iterate.
2023-09-05 17:03:23		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:25		initialize selection method=last_iterate.
2023-09-05 17:03:25		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:26		initialize selection method=last_iterate.
2023-09-05 17:03:26		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:28		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:28		initialize selection method=last_iterate.
2023-09-05 17:03:28		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:29		initialize selection method=last_iterate.
2023-09-05 17:03:29		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:31		initialize selection method=last_iterate.
2023-09-05 17:03:31		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:32		initialize selection method=last_iterate.
2023-09-05 17:03:32		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:34		initialize selection method=last_iterate.
2023-09-05 17:03:34		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:35		initialize selection method=last_iterate.
2023-09-05 17:03:35		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:37		initialize selection method=last_iterate.
2023-09-05 17:03:37		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:39		initialize selection method=last_iterate.
2023-09-05 17:03:39		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:40		initialize selection method=last_iterate.
2023-09-05 17:03:40		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:42		initialize selection method=last_iterate.
2023-09-05 17:03:42		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:43		initialize selection method=last_iterate.
2023-09-05 17:03:43		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:45		initialize selection method=last_iterate.
2023-09-05 17:03:45		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:47		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:47		initialize selection method=last_iterate.
2023-09-05 17:03:47		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:48		initialize selection method=last_iterate.
2023-09-05 17:03:48		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:50		initialize selection method=last_iterate.
2023-09-05 17:03:50		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:51		initialize selection method=last_iterate.
2023-09-05 17:03:51		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:53		initialize selection method=last_iterate.
2023-09-05 17:03:53		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:54		initialize selection method=last_iterate.
2023-09-05 17:03:54		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:56		initialize selection method=last_iterate.
2023-09-05 17:03:56		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:57		initialize selection method=last_iterate.
2023-09-05 17:03:57		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:03:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:03:59		initialize selection method=last_iterate.
2023-09-05 17:03:59		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:00		initialize selection method=last_iterate.
2023-09-05 17:04:00		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:02		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:02		initialize selection method=last_iterate.
2023-09-05 17:04:02		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:04		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:04		initialize selection method=last_iterate.
2023-09-05 17:04:04		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:05		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:05		initialize selection method=last_iterate.
2023-09-05 17:04:05		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:07		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:07		initialize selection method=last_iterate.
2023-09-05 17:04:07		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:08		initialize selection method=last_iterate.
2023-09-05 17:04:08		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:10		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:10		initialize selection method=last_iterate.
2023-09-05 17:04:10		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:11		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:11		initialize selection method=last_iterate.
2023-09-05 17:04:11		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:13		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:13		initialize selection method=last_iterate.
2023-09-05 17:04:13		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:15		initialize selection method=last_iterate.
2023-09-05 17:04:15		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:16		initialize selection method=last_iterate.
2023-09-05 17:04:16		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:18		initialize selection method=last_iterate.
2023-09-05 17:04:18		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:19		initialize selection method=last_iterate.
2023-09-05 17:04:19		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:21		initialize selection method=last_iterate.
2023-09-05 17:04:21		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:22		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:22		initialize selection method=last_iterate.
2023-09-05 17:04:22		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:24		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:24		initialize selection method=last_iterate.
2023-09-05 17:04:24		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:25		initialize selection method=last_iterate.
2023-09-05 17:04:25		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:27		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:27		initialize selection method=last_iterate.
2023-09-05 17:04:27		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:29		initialize selection method=last_iterate.
2023-09-05 17:04:29		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:30		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:30		initialize selection method=last_iterate.
2023-09-05 17:04:30		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:32		initialize selection method=last_iterate.
2023-09-05 17:04:32		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:33		initialize selection method=last_iterate.
2023-09-05 17:04:33		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:35		initialize selection method=last_iterate.
2023-09-05 17:04:35		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:37		initialize selection method=last_iterate.
2023-09-05 17:04:37		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:38		initialize selection method=last_iterate.
2023-09-05 17:04:38		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:40		initialize selection method=last_iterate.
2023-09-05 17:04:40		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:41		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:41		initialize selection method=last_iterate.
2023-09-05 17:04:41		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:43		initialize selection method=last_iterate.
2023-09-05 17:04:43		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:44		initialize selection method=last_iterate.
2023-09-05 17:04:44		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:45		initialize selection method=last_iterate.
2023-09-05 17:04:45		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:46		initialize selection method=last_iterate.
2023-09-05 17:04:46		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:48		initialize selection method=last_iterate.
2023-09-05 17:04:48		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:49		initialize selection method=last_iterate.
2023-09-05 17:04:49		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:50		initialize selection method=last_iterate.
2023-09-05 17:04:50		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:51		initialize selection method=last_iterate.
2023-09-05 17:04:51		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:52		initialize selection method=last_iterate.
2023-09-05 17:04:52		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:53		initialize selection method=last_iterate.
2023-09-05 17:04:53		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:54		initialize selection method=last_iterate.
2023-09-05 17:04:54		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:55		initialize selection method=last_iterate.
2023-09-05 17:04:55		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:57		initialize selection method=last_iterate.
2023-09-05 17:04:57		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 17:04:58		initialize selection method=last_iterate.
2023-09-05 17:04:58		adapt the model for 1 steps with lr=0.001.
2023-09-05 17:04:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
