2023-09-04 20:55:47	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HomogeneousNoMixture(has_mixture=False), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-04 20:58:05		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:05		initialize selection method=last_iterate.
2023-09-04 20:58:05		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:10		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:10		initialize selection method=last_iterate.
2023-09-04 20:58:10		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:14		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:14		initialize selection method=last_iterate.
2023-09-04 20:58:14		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:18		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:18		initialize selection method=last_iterate.
2023-09-04 20:58:18		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:22		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:22		initialize selection method=last_iterate.
2023-09-04 20:58:22		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:27		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:27		initialize selection method=last_iterate.
2023-09-04 20:58:27		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:31		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:31		initialize selection method=last_iterate.
2023-09-04 20:58:31		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:35		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:35		initialize selection method=last_iterate.
2023-09-04 20:58:35		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:39		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:39		initialize selection method=last_iterate.
2023-09-04 20:58:39		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:43		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:43		initialize selection method=last_iterate.
2023-09-04 20:58:43		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:48		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:48		initialize selection method=last_iterate.
2023-09-04 20:58:48		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:52		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:52		initialize selection method=last_iterate.
2023-09-04 20:58:52		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:58:56		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:58:56		initialize selection method=last_iterate.
2023-09-04 20:58:56		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:00		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:00		initialize selection method=last_iterate.
2023-09-04 20:59:00		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:05		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:05		initialize selection method=last_iterate.
2023-09-04 20:59:05		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:09		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:09		initialize selection method=last_iterate.
2023-09-04 20:59:09		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:13		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:13		initialize selection method=last_iterate.
2023-09-04 20:59:13		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:18		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:18		initialize selection method=last_iterate.
2023-09-04 20:59:18		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:24		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:24		initialize selection method=last_iterate.
2023-09-04 20:59:24		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:29		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:29		initialize selection method=last_iterate.
2023-09-04 20:59:29		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:34		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:34		initialize selection method=last_iterate.
2023-09-04 20:59:34		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:38		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:38		initialize selection method=last_iterate.
2023-09-04 20:59:38		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:42		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:42		initialize selection method=last_iterate.
2023-09-04 20:59:42		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:47		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:47		initialize selection method=last_iterate.
2023-09-04 20:59:47		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:51		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:51		initialize selection method=last_iterate.
2023-09-04 20:59:51		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:55		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:55		initialize selection method=last_iterate.
2023-09-04 20:59:55		adapt the model for 4 steps with lr=0.001.
2023-09-04 20:59:59		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 20:59:59		initialize selection method=last_iterate.
2023-09-04 20:59:59		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:04		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:04		initialize selection method=last_iterate.
2023-09-04 21:00:04		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:08		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:08		initialize selection method=last_iterate.
2023-09-04 21:00:08		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:12		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:12		initialize selection method=last_iterate.
2023-09-04 21:00:12		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:16		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:16		initialize selection method=last_iterate.
2023-09-04 21:00:16		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:21		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:21		initialize selection method=last_iterate.
2023-09-04 21:00:21		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:25		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:25		initialize selection method=last_iterate.
2023-09-04 21:00:25		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:29		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:29		initialize selection method=last_iterate.
2023-09-04 21:00:29		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:33		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:33		initialize selection method=last_iterate.
2023-09-04 21:00:33		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:38		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:38		initialize selection method=last_iterate.
2023-09-04 21:00:38		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:42		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:42		initialize selection method=last_iterate.
2023-09-04 21:00:42		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:46		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:46		initialize selection method=last_iterate.
2023-09-04 21:00:46		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:52		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:52		initialize selection method=last_iterate.
2023-09-04 21:00:52		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:00:56		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:00:56		initialize selection method=last_iterate.
2023-09-04 21:00:56		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:01		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:01		initialize selection method=last_iterate.
2023-09-04 21:01:01		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:05		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:05		initialize selection method=last_iterate.
2023-09-04 21:01:05		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:10		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:10		initialize selection method=last_iterate.
2023-09-04 21:01:10		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:14		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:14		initialize selection method=last_iterate.
2023-09-04 21:01:14		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:19		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:19		initialize selection method=last_iterate.
2023-09-04 21:01:19		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:23		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:23		initialize selection method=last_iterate.
2023-09-04 21:01:23		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:28		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:28		initialize selection method=last_iterate.
2023-09-04 21:01:28		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:32		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:32		initialize selection method=last_iterate.
2023-09-04 21:01:32		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:37		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:37		initialize selection method=last_iterate.
2023-09-04 21:01:37		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:42		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:42		initialize selection method=last_iterate.
2023-09-04 21:01:42		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:46		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:46		initialize selection method=last_iterate.
2023-09-04 21:01:46		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:51		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:51		initialize selection method=last_iterate.
2023-09-04 21:01:51		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:55		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:55		initialize selection method=last_iterate.
2023-09-04 21:01:55		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:01:59		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:01:59		initialize selection method=last_iterate.
2023-09-04 21:01:59		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:04		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:04		initialize selection method=last_iterate.
2023-09-04 21:02:04		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:08		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:08		initialize selection method=last_iterate.
2023-09-04 21:02:08		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:12		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:12		initialize selection method=last_iterate.
2023-09-04 21:02:12		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:16		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:16		initialize selection method=last_iterate.
2023-09-04 21:02:16		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:21		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:21		initialize selection method=last_iterate.
2023-09-04 21:02:21		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:25		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:25		initialize selection method=last_iterate.
2023-09-04 21:02:25		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:30		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:30		initialize selection method=last_iterate.
2023-09-04 21:02:30		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:35		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:35		initialize selection method=last_iterate.
2023-09-04 21:02:35		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:39		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:39		initialize selection method=last_iterate.
2023-09-04 21:02:39		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:44		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:44		initialize selection method=last_iterate.
2023-09-04 21:02:44		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:48		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:48		initialize selection method=last_iterate.
2023-09-04 21:02:48		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:52		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:52		initialize selection method=last_iterate.
2023-09-04 21:02:52		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:02:56		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:02:56		initialize selection method=last_iterate.
2023-09-04 21:02:56		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:00		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:00		initialize selection method=last_iterate.
2023-09-04 21:03:00		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:05		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:05		initialize selection method=last_iterate.
2023-09-04 21:03:05		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:10		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:10		initialize selection method=last_iterate.
2023-09-04 21:03:10		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:14		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:14		initialize selection method=last_iterate.
2023-09-04 21:03:14		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:18		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:18		initialize selection method=last_iterate.
2023-09-04 21:03:18		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:23		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:23		initialize selection method=last_iterate.
2023-09-04 21:03:23		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:28		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:28		initialize selection method=last_iterate.
2023-09-04 21:03:28		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:32		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:32		initialize selection method=last_iterate.
2023-09-04 21:03:32		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:37		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:37		initialize selection method=last_iterate.
2023-09-04 21:03:37		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:41		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:41		initialize selection method=last_iterate.
2023-09-04 21:03:41		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:45		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:45		initialize selection method=last_iterate.
2023-09-04 21:03:45		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:49		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:49		initialize selection method=last_iterate.
2023-09-04 21:03:49		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:53		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:54		initialize selection method=last_iterate.
2023-09-04 21:03:54		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:03:58		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:03:58		initialize selection method=last_iterate.
2023-09-04 21:03:58		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:02		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:02		initialize selection method=last_iterate.
2023-09-04 21:04:02		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:06		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:06		initialize selection method=last_iterate.
2023-09-04 21:04:06		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:10		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:10		initialize selection method=last_iterate.
2023-09-04 21:04:10		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:15		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:15		initialize selection method=last_iterate.
2023-09-04 21:04:15		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:19		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:19		initialize selection method=last_iterate.
2023-09-04 21:04:19		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:23		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:23		initialize selection method=last_iterate.
2023-09-04 21:04:23		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:28		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:28		initialize selection method=last_iterate.
2023-09-04 21:04:28		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:32		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:32		initialize selection method=last_iterate.
2023-09-04 21:04:32		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:37		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:37		initialize selection method=last_iterate.
2023-09-04 21:04:37		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:42		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:42		initialize selection method=last_iterate.
2023-09-04 21:04:42		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:47		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:47		initialize selection method=last_iterate.
2023-09-04 21:04:47		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:52		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:52		initialize selection method=last_iterate.
2023-09-04 21:04:52		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:04:56		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:04:56		initialize selection method=last_iterate.
2023-09-04 21:04:56		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:05:00		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:05:00		initialize selection method=last_iterate.
2023-09-04 21:05:00		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:05:05		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:05:05		initialize selection method=last_iterate.
2023-09-04 21:05:05		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:05:10		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:05:10		initialize selection method=last_iterate.
2023-09-04 21:05:10		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:05:14		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:05:14		initialize selection method=last_iterate.
2023-09-04 21:05:14		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:05:19		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:05:19		initialize selection method=last_iterate.
2023-09-04 21:05:19		adapt the model for 4 steps with lr=0.001.
2023-09-04 21:05:23		select the optimal model (4-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:05:23		initialize selection method=last_iterate.
2023-09-04 21:05:23		adapt the model for 4 steps with lr=0.001.
