2023-09-04 17:58:22	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='oracle_model_selection', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-04 17:58:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:48		initialize selection method=oracle_model_selection.
2023-09-04 17:58:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:49		initialize selection method=oracle_model_selection.
2023-09-04 17:58:49		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:50		initialize selection method=oracle_model_selection.
2023-09-04 17:58:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:51		initialize selection method=oracle_model_selection.
2023-09-04 17:58:51		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:52		initialize selection method=oracle_model_selection.
2023-09-04 17:58:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:54		initialize selection method=oracle_model_selection.
2023-09-04 17:58:54		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:55		initialize selection method=oracle_model_selection.
2023-09-04 17:58:55		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:56		initialize selection method=oracle_model_selection.
2023-09-04 17:58:56		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:57		initialize selection method=oracle_model_selection.
2023-09-04 17:58:57		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:58		initialize selection method=oracle_model_selection.
2023-09-04 17:58:58		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:58:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:58:59		initialize selection method=oracle_model_selection.
2023-09-04 17:58:59		adapt the model for 1 steps with lr=0.001.
2023-09-04 17:59:01		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 17:59:01		initialize selection method=oracle_model_selection.
2023-09-04 17:59:01		adapt the model for 1 steps with lr=0.001.
