2023-09-04 21:49:33	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-defocus_blur-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='defocus_blur', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-04 21:50:23		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:24		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:24		initialize selection method=last_iterate.
2023-09-04 21:50:24		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:25		initialize selection method=last_iterate.
2023-09-04 21:50:25		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:26		initialize selection method=last_iterate.
2023-09-04 21:50:26		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:27		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:27		initialize selection method=last_iterate.
2023-09-04 21:50:27		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:28		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:28		initialize selection method=last_iterate.
2023-09-04 21:50:28		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:29		initialize selection method=last_iterate.
2023-09-04 21:50:29		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:30		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:30		initialize selection method=last_iterate.
2023-09-04 21:50:30		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:31		initialize selection method=last_iterate.
2023-09-04 21:50:31		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:32		initialize selection method=last_iterate.
2023-09-04 21:50:32		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:33		initialize selection method=last_iterate.
2023-09-04 21:50:33		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:34		initialize selection method=last_iterate.
2023-09-04 21:50:34		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:35		initialize selection method=last_iterate.
2023-09-04 21:50:35		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:36		initialize selection method=last_iterate.
2023-09-04 21:50:36		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:37		initialize selection method=last_iterate.
2023-09-04 21:50:37		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:39		initialize selection method=last_iterate.
2023-09-04 21:50:39		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:40		initialize selection method=last_iterate.
2023-09-04 21:50:40		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:41		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:41		initialize selection method=last_iterate.
2023-09-04 21:50:41		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:42		initialize selection method=last_iterate.
2023-09-04 21:50:42		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:43		initialize selection method=last_iterate.
2023-09-04 21:50:43		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:44		initialize selection method=last_iterate.
2023-09-04 21:50:44		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:45		initialize selection method=last_iterate.
2023-09-04 21:50:45		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:46		initialize selection method=last_iterate.
2023-09-04 21:50:46		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:47		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:47		initialize selection method=last_iterate.
2023-09-04 21:50:47		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:48		initialize selection method=last_iterate.
2023-09-04 21:50:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:49		initialize selection method=last_iterate.
2023-09-04 21:50:49		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:50		initialize selection method=last_iterate.
2023-09-04 21:50:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:51		initialize selection method=last_iterate.
2023-09-04 21:50:51		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:52		initialize selection method=last_iterate.
2023-09-04 21:50:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:53		initialize selection method=last_iterate.
2023-09-04 21:50:53		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:55		initialize selection method=last_iterate.
2023-09-04 21:50:55		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:56		initialize selection method=last_iterate.
2023-09-04 21:50:56		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:57		initialize selection method=last_iterate.
2023-09-04 21:50:57		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:58		initialize selection method=last_iterate.
2023-09-04 21:50:58		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:50:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:50:59		initialize selection method=last_iterate.
2023-09-04 21:50:59		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:00		initialize selection method=last_iterate.
2023-09-04 21:51:00		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:01		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:01		initialize selection method=last_iterate.
2023-09-04 21:51:01		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:02		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:02		initialize selection method=last_iterate.
2023-09-04 21:51:02		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:03		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:03		initialize selection method=last_iterate.
2023-09-04 21:51:03		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:04		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:04		initialize selection method=last_iterate.
2023-09-04 21:51:04		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:05		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:05		initialize selection method=last_iterate.
2023-09-04 21:51:05		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:06		initialize selection method=last_iterate.
2023-09-04 21:51:06		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:07		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:07		initialize selection method=last_iterate.
2023-09-04 21:51:07		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:08		initialize selection method=last_iterate.
2023-09-04 21:51:08		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:09		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:09		initialize selection method=last_iterate.
2023-09-04 21:51:09		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:10		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:10		initialize selection method=last_iterate.
2023-09-04 21:51:10		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:11		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:11		initialize selection method=last_iterate.
2023-09-04 21:51:11		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:12		initialize selection method=last_iterate.
2023-09-04 21:51:12		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:13		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:13		initialize selection method=last_iterate.
2023-09-04 21:51:13		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:14		initialize selection method=last_iterate.
2023-09-04 21:51:14		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:15		initialize selection method=last_iterate.
2023-09-04 21:51:15		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:16		initialize selection method=last_iterate.
2023-09-04 21:51:16		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:17		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:17		initialize selection method=last_iterate.
2023-09-04 21:51:17		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:18		initialize selection method=last_iterate.
2023-09-04 21:51:18		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:19		initialize selection method=last_iterate.
2023-09-04 21:51:19		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:20		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:20		initialize selection method=last_iterate.
2023-09-04 21:51:20		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:21		initialize selection method=last_iterate.
2023-09-04 21:51:21		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:22		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:22		initialize selection method=last_iterate.
2023-09-04 21:51:22		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:23		initialize selection method=last_iterate.
2023-09-04 21:51:23		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:24		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:24		initialize selection method=last_iterate.
2023-09-04 21:51:24		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:25		initialize selection method=last_iterate.
2023-09-04 21:51:25		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:27		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:27		initialize selection method=last_iterate.
2023-09-04 21:51:27		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:28		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:28		initialize selection method=last_iterate.
2023-09-04 21:51:28		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:29		initialize selection method=last_iterate.
2023-09-04 21:51:29		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:30		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:30		initialize selection method=last_iterate.
2023-09-04 21:51:30		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:31		initialize selection method=last_iterate.
2023-09-04 21:51:31		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:32		initialize selection method=last_iterate.
2023-09-04 21:51:32		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:33		initialize selection method=last_iterate.
2023-09-04 21:51:33		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:34		initialize selection method=last_iterate.
2023-09-04 21:51:34		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:35		initialize selection method=last_iterate.
2023-09-04 21:51:35		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:36		initialize selection method=last_iterate.
2023-09-04 21:51:36		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:37		initialize selection method=last_iterate.
2023-09-04 21:51:37		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:38		initialize selection method=last_iterate.
2023-09-04 21:51:38		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:39		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:39		initialize selection method=last_iterate.
2023-09-04 21:51:39		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:40		initialize selection method=last_iterate.
2023-09-04 21:51:40		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:41		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:41		initialize selection method=last_iterate.
2023-09-04 21:51:41		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:42		initialize selection method=last_iterate.
2023-09-04 21:51:42		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:43		initialize selection method=last_iterate.
2023-09-04 21:51:43		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:44		initialize selection method=last_iterate.
2023-09-04 21:51:44		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:45		initialize selection method=last_iterate.
2023-09-04 21:51:45		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:46		initialize selection method=last_iterate.
2023-09-04 21:51:46		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:47		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:47		initialize selection method=last_iterate.
2023-09-04 21:51:47		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:48		initialize selection method=last_iterate.
2023-09-04 21:51:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:49		initialize selection method=last_iterate.
2023-09-04 21:51:49		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:50		initialize selection method=last_iterate.
2023-09-04 21:51:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:51		initialize selection method=last_iterate.
2023-09-04 21:51:51		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:52		initialize selection method=last_iterate.
2023-09-04 21:51:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:53		initialize selection method=last_iterate.
2023-09-04 21:51:53		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 21:51:54		initialize selection method=last_iterate.
2023-09-04 21:51:54		adapt the model for 1 steps with lr=0.001.
2023-09-04 21:51:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
