2023-09-05 16:42:23	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-glass_blur-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='glass_blur', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-05 16:43:13		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:14		initialize selection method=last_iterate.
2023-09-05 16:43:14		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:16		initialize selection method=last_iterate.
2023-09-05 16:43:16		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:17		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:17		initialize selection method=last_iterate.
2023-09-05 16:43:17		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:19		initialize selection method=last_iterate.
2023-09-05 16:43:19		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:20		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:20		initialize selection method=last_iterate.
2023-09-05 16:43:20		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:22		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:22		initialize selection method=last_iterate.
2023-09-05 16:43:22		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:23		initialize selection method=last_iterate.
2023-09-05 16:43:23		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:25		initialize selection method=last_iterate.
2023-09-05 16:43:25		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:26		initialize selection method=last_iterate.
2023-09-05 16:43:26		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:28		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:28		initialize selection method=last_iterate.
2023-09-05 16:43:28		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:29		initialize selection method=last_iterate.
2023-09-05 16:43:29		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:31		initialize selection method=last_iterate.
2023-09-05 16:43:31		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:33		initialize selection method=last_iterate.
2023-09-05 16:43:33		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:34		initialize selection method=last_iterate.
2023-09-05 16:43:34		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:36		initialize selection method=last_iterate.
2023-09-05 16:43:36		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:37		initialize selection method=last_iterate.
2023-09-05 16:43:37		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:39		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:39		initialize selection method=last_iterate.
2023-09-05 16:43:39		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:40		initialize selection method=last_iterate.
2023-09-05 16:43:40		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:42		initialize selection method=last_iterate.
2023-09-05 16:43:42		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:43		initialize selection method=last_iterate.
2023-09-05 16:43:43		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:45		initialize selection method=last_iterate.
2023-09-05 16:43:45		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:46		initialize selection method=last_iterate.
2023-09-05 16:43:46		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:48		initialize selection method=last_iterate.
2023-09-05 16:43:48		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:49		initialize selection method=last_iterate.
2023-09-05 16:43:49		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:51		initialize selection method=last_iterate.
2023-09-05 16:43:51		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:53		initialize selection method=last_iterate.
2023-09-05 16:43:53		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:54		initialize selection method=last_iterate.
2023-09-05 16:43:54		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:56		initialize selection method=last_iterate.
2023-09-05 16:43:56		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:57		initialize selection method=last_iterate.
2023-09-05 16:43:57		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:43:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:43:59		initialize selection method=last_iterate.
2023-09-05 16:43:59		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:00		initialize selection method=last_iterate.
2023-09-05 16:44:00		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:02		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:02		initialize selection method=last_iterate.
2023-09-05 16:44:02		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:03		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:03		initialize selection method=last_iterate.
2023-09-05 16:44:03		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:05		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:05		initialize selection method=last_iterate.
2023-09-05 16:44:05		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:06		initialize selection method=last_iterate.
2023-09-05 16:44:06		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:07		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:07		initialize selection method=last_iterate.
2023-09-05 16:44:07		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:08		initialize selection method=last_iterate.
2023-09-05 16:44:08		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:09		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:09		initialize selection method=last_iterate.
2023-09-05 16:44:09		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:10		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:10		initialize selection method=last_iterate.
2023-09-05 16:44:10		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:12		initialize selection method=last_iterate.
2023-09-05 16:44:12		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:13		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:13		initialize selection method=last_iterate.
2023-09-05 16:44:13		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:14		initialize selection method=last_iterate.
2023-09-05 16:44:14		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:15		initialize selection method=last_iterate.
2023-09-05 16:44:15		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:16		initialize selection method=last_iterate.
2023-09-05 16:44:16		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:18		initialize selection method=last_iterate.
2023-09-05 16:44:18		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:19		initialize selection method=last_iterate.
2023-09-05 16:44:19		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:21		initialize selection method=last_iterate.
2023-09-05 16:44:21		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:22		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:22		initialize selection method=last_iterate.
2023-09-05 16:44:22		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:24		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:24		initialize selection method=last_iterate.
2023-09-05 16:44:24		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:25		initialize selection method=last_iterate.
2023-09-05 16:44:25		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:27		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:27		initialize selection method=last_iterate.
2023-09-05 16:44:27		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:29		initialize selection method=last_iterate.
2023-09-05 16:44:29		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:30		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:30		initialize selection method=last_iterate.
2023-09-05 16:44:30		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:32		initialize selection method=last_iterate.
2023-09-05 16:44:32		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:34		initialize selection method=last_iterate.
2023-09-05 16:44:34		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:35		initialize selection method=last_iterate.
2023-09-05 16:44:35		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:37		initialize selection method=last_iterate.
2023-09-05 16:44:37		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:38		initialize selection method=last_iterate.
2023-09-05 16:44:38		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:40		initialize selection method=last_iterate.
2023-09-05 16:44:40		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:41		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:41		initialize selection method=last_iterate.
2023-09-05 16:44:41		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:43		initialize selection method=last_iterate.
2023-09-05 16:44:43		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:44		initialize selection method=last_iterate.
2023-09-05 16:44:44		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:46		initialize selection method=last_iterate.
2023-09-05 16:44:46		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:47		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:47		initialize selection method=last_iterate.
2023-09-05 16:44:47		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:49		initialize selection method=last_iterate.
2023-09-05 16:44:49		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:50		initialize selection method=last_iterate.
2023-09-05 16:44:50		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:52		initialize selection method=last_iterate.
2023-09-05 16:44:52		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:53		initialize selection method=last_iterate.
2023-09-05 16:44:53		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:55		initialize selection method=last_iterate.
2023-09-05 16:44:55		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:57		initialize selection method=last_iterate.
2023-09-05 16:44:57		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:44:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:44:58		initialize selection method=last_iterate.
2023-09-05 16:44:58		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:00		initialize selection method=last_iterate.
2023-09-05 16:45:00		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:01		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:01		initialize selection method=last_iterate.
2023-09-05 16:45:01		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:03		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:03		initialize selection method=last_iterate.
2023-09-05 16:45:03		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:04		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:04		initialize selection method=last_iterate.
2023-09-05 16:45:04		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:06		initialize selection method=last_iterate.
2023-09-05 16:45:06		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:07		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:07		initialize selection method=last_iterate.
2023-09-05 16:45:07		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:09		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:09		initialize selection method=last_iterate.
2023-09-05 16:45:09		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:10		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:10		initialize selection method=last_iterate.
2023-09-05 16:45:10		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:12		initialize selection method=last_iterate.
2023-09-05 16:45:12		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:14		initialize selection method=last_iterate.
2023-09-05 16:45:14		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:15		initialize selection method=last_iterate.
2023-09-05 16:45:15		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:17		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:17		initialize selection method=last_iterate.
2023-09-05 16:45:17		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:18		initialize selection method=last_iterate.
2023-09-05 16:45:18		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:20		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:20		initialize selection method=last_iterate.
2023-09-05 16:45:20		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:21		initialize selection method=last_iterate.
2023-09-05 16:45:21		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:23		initialize selection method=last_iterate.
2023-09-05 16:45:23		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:24		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:24		initialize selection method=last_iterate.
2023-09-05 16:45:24		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:26		initialize selection method=last_iterate.
2023-09-05 16:45:26		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:28		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:28		initialize selection method=last_iterate.
2023-09-05 16:45:28		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:29		initialize selection method=last_iterate.
2023-09-05 16:45:29		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:31		initialize selection method=last_iterate.
2023-09-05 16:45:31		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:32		initialize selection method=last_iterate.
2023-09-05 16:45:32		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:34		initialize selection method=last_iterate.
2023-09-05 16:45:34		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:36		initialize selection method=last_iterate.
2023-09-05 16:45:36		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:37		initialize selection method=last_iterate.
2023-09-05 16:45:37		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:39		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:39		initialize selection method=last_iterate.
2023-09-05 16:45:39		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-05 16:45:40		initialize selection method=last_iterate.
2023-09-05 16:45:40		adapt the model for 1 steps with lr=0.001.
2023-09-05 16:45:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
